supplier_id,supplier_name,country,contact_person,phone,email,product_category,rating,contract_start_date,delivery_time_days,city,status,region
S00652,Bright Trade Group,Bangladesh,Tanvir Das,19849129720,nayeem.hossain@gmail.com,Exam Prep,4.77,2021-12-24 17:56:40,5,Noakhali,Active,Chattogram
S00653,Bright Logistics,Bangladesh,Muntasir Patwary,15757239180,fahim.patwary@outlook.com,Self Help,3.6,2022-01-14 16:25:22,3,Kishoreganj,Active,Dhaka
S00654,Prime Publishing House,Bangladesh,Jannat Nahar,15829218750,tasnima.chowdhury@yahoo.com,Religious,2.7,2025-12-20 21:22:21,13,Kishoreganj,Active,Dhaka
S00655,Delta Supply Co,Usa,Ayesha Roy,19629487430,hasan.roy@outlook.com,Self Help,4.5,2019-08-17 19:26:56,19, Cumilla ,Inactive,
S00656,Green Distributors,Bangladesh,Tasnima Sheikh,16674458320,imran.bhuiyan@gmail.com,Fiction,4.71,2022-05-01 03:13:58,5,Cox's Bazar,Inactive,Chattogram
S00657,Ocean Supply Co,Bangladesh,Sakib Miah,16563445740,mahin.das@yahoo.com,Academic,3.53,2021-07-03 09:58:23,15,Chittagong,Inactive,Chattogram
S00658,Metro Distributors,Uk,Imran Uddin,,karim.sheikh@gmail.com,Children,3.11,2019-09-07 17:26:07,8,Munshiganj,Active,Dhaka
S00659,Ocean Logistics,Bangladesh,Hasan Khan,14750074170,tasnima.sarker@yahoo.com,Biography,2.61,2020-07-25 21:16:40,3,Dhaka,Active,Dhaka
S00660,Delta Distributors,Bangladesh,Sami Chowdhury,18800549860,farhan.mollik@gmail.com,Religious,3.98,2021-12-14 20:09:30,14,Munshiganj,Inactive,Dhaka
S00661,Eastern Publishing House,Bangladesh,Tanjim Patwary,18869533680,farhan.roy@yahoo.com,Fiction,4.77,2025-05-31 04:22:23,5,Shariatpur,Active,Dhaka
S00662,Green Trade Group,Bangladesh,Tamim Miah,19647258910,tasnima.patwary@outlook.com,Self Help,4.19,2021-09-19 06:41:47,11,Narsingdi,Active,Dhaka
S00663,Royal Publishing House,India,Tasnima Miah,14190632140,farhan.hossain@yahoo.com,Fiction,3.29,2025-02-27 10:09:18,11,Noakhali,Active,Chattogram
S00664,Bright Books Ltd,Bangladesh,Hasan Chowdhury,18589789670,shaila.jahan@gmail.com,Religious,4.11,2024-02-19 11:57:06,12,Khagrachari,Inactive,Chattogram
S00665,Bright Distributors,Usa,Tanvir Roy,19916212170,rafi.talukder@yahoo.com,Fiction,4.58,2024-09-24 05:13:48,4,Cox's Bazar,Active,Chattogram
S00666,Delta Supply Co,Uk,Hasan Patwary,16616173270,nabil.islam@yahoo.com,Academic,3.69,2024-12-22 03:54:00,6,Dhaka,Active,Dhaka
S00667,Delta Supply Co,Uk,Jannat Mollik,17621237860,mim.nahar@outlook.com,Fiction,4.55,2023-12-30 20:11:56,15,Gopalganj,Inactive,Dhaka
S00668,Green Trade Group,Bangladesh,Raisa Islam,19250562100,sakib.talukder@gmail.com,Fiction,3.48,2024-02-18 15:20:51,18,Rajbari,Inactive,Dhaka
S00669,Bright Distributors,Bangladesh,Sami Uddin,18298106470,adib.ahmed@gmail.com,Programming,3.37,2020-01-29 19:23:18,2,Brahmanbaria,Suspended,Chattogram
S00670,Ocean Distributors,Uk,Jannat Roy,14527510240,nabil.rahman@yahoo.com,Academic,3.96,2024-01-07 18:41:31,9,Chittagong,Active,Chattogram
S00671,Green Books Ltd,Bangladesh,Tanjim Bhuiyan,,jannat.bhuiyan@outlook.com,Fiction,3.66,2019-05-04 15:03:04,17,Munshiganj,Active,Dhaka
S00672,Eastern Logistics,Bangladesh,Mim Das,,rahim.ahmed@yahoo.com,Religious,4.94,2024-02-28 19:07:47,7,Gazipur,Active,Dhaka
S00673,Eastern Trade Group,India,Rafi Miah,16680846210,shaila.sheikh@gmail.com,Business,3.79,2023-07-30 08:05:48,10,Munshiganj,Active,Dhaka
S00674,Royal Logistics,Bangladesh,Fahim Roy,14270064340,rahim.amin@gmail.com,Religious,3.46,2024-04-18 17:19:45,18,Feni,Inactive,Chattogram
S00675,Ocean Logistics,India,Tanjim Uddin,13870846390,ayesha.roy@outlook.com,Religious,3.49,2023-06-30 14:40:59,19,Rangamati,Active,Chattogram
S00676,Global Distributors,Usa,Sakib Talukder,18559680830,imran.roy@outlook.com,Biography,3.87,2021-07-31 08:45:20,13,Noakhali,Active,Chattogram
S00677,Delta Trade Group,India,Nusrat Roy,13181123280,ayesha.amin@gmail.com,Self Help,3.39,2021-08-02 05:57:47,14,Brahmanbaria,Active,Chattogram
S00678,Prime Enterprises,Bangladesh,Rumana Patwary,13745317520,rafi.amin@gmail.com,Fiction,4.31,2023-03-04 18:15:40,13,Gazipur,Active,Dhaka
S00679,National Books Ltd,Uk,Tamim Nahar,14325153940,nabil.uddin@gmail.com,Exam Prep,3.45,2022-04-23 04:29:27,7,Rangamati,Inactive,Chattogram
S00680,Eastern Distributors,Bangladesh,Karim Sarker,19888755270,tanjim.jahan@yahoo.com,Religious,3.46,2021-05-20 12:02:03,17,Gopalganj,Active,Dhaka
S00681,Global Books Ltd,India,Nabil Patwary,18378614600,mahin.sheikh@outlook.com,Religious,4.04,2022-06-04 06:22:48,2,Manikganj,Active,Dhaka
S00682,National Publishing House,Uk,Mim Mollik,17280243740,tasnima.chowdhury@gmail.com,Self Help,2.65,2022-10-03 12:40:51,3,Rangamati,Active,Chattogram
S00683,Green Books Ltd,India,Rafi Hossain,19176372590,mim.miah@outlook.com,Children,4.14,2020-09-05 06:09:04,12,Tangail,Active,Dhaka
S00684,National Enterprises,Bangladesh,Ayesha Uddin,18560378020,mahin.karim@gmail.com,Business,3.76,2023-06-20 06:04:49,17,Kishoreganj,Active,Dhaka
S00685,Metro Logistics,Bangladesh,Nabil Rahman,18505663820,nafis.hossain@outlook.com,Self Help,3.63,2021-03-14 00:14:11,16,Tangail,Inactive,Dhaka
S00686,Royal Distributors,Bangladesh,Rumana Nahar,14776180920,tanjim.nahar@gmail.com,Biography,4.3,2020-11-15 08:28:19,14,Faridpur,Active,Dhaka
S00687,Delta Distributors,Bangladesh,Nayeem Chowdhury,17518142320,sami.miah@outlook.com,Academic,4.4,2021-12-05 09:41:19,8,Munshiganj,Active,Dhaka
S00688,Royal Trade Group,Bangladesh,Sami Jahan,15409434370,sadia.khan@yahoo.com,Programming,4.62,2019-09-21 23:51:41,8,Noakhali,Active,Chattogram
S00689,Metro Supply Co,Bangladesh,Tanvir Rahman,16335489420,tamim.roy@gmail.com,Fiction,3.44,2023-03-22 17:24:51,9,Munshiganj,Active,Dhaka
S00690,Green Enterprises,Bangladesh,Fahim Talukder,14350332070,fahim.patwary@gmail.com,Children,3.97,2024-02-18 12:53:54,6,Lakshmipur,Active,Chattogram
S00691,Metro Publishing House,India,Sadia Sheikh,13935063110,rahim.amin@outlook.com,Academic,4.29,2025-09-09 01:46:24,9,Bandarban,Active,Chattogram
S00692,National Trade Group,Usa,Jannat Miah,14248570740,rafi.sheikh@yahoo.com,Programming,3.95,2020-12-25 21:36:42,3,Chandpur,Active,Chattogram
S00693,National Publishing House,Bangladesh,Karim Mollik,14529068670,sifat.talukder@yahoo.com,Exam Prep,4.08,2022-10-08 08:47:59,7,Chittagong,Active,Chattogram
S00694,Green Distributors,India,Muntasir Karim,15463503420,tanjim.chowdhury@outlook.com,Programming,3.89,2022-07-11 01:58:35,18,Bandarban,Active,Chattogram
S00695,Royal Trade Group,Bangladesh,Fahim Mollik,13382300200,tanvir.karim@yahoo.com,Business,4.43,2024-02-12 20:31:07,14,Dhaka,Inactive,Dhaka
S00696,National Enterprises,Bangladesh,Tanvir Hossain,14152572940,tanvir.das@yahoo.com,Exam Prep,2.98,2023-05-17 02:43:03,4,Noakhali,Active,Chattogram
S00697,Metro Supply Co,Bangladesh,Shuvo Patwary,15811026790,fahim.jahan@yahoo.com,Religious,3.89,2024-08-24 16:40:32,7,Shariatpur,Active,Dhaka
S00698,Prime Logistics,India,Hasan Ahmed,18561297620,arif.uddin@gmail.com,Biography,2.9,2024-12-14 05:34:45,6,Chandpur,Active,Chattogram
S00699,Bright Logistics,China,Sifat Miah,14403287950,sami.uddin@gmail.com,Business,3.48,2019-10-18 03:02:31,7,Bandarban,Active,Chattogram
S00700,Global Distributors,India,Sifat Mollik,14695844640,shaila.hossain@gmail.com,Fiction,4.16,2021-06-26 12:07:26,14,Chandpur,Active,Chattogram
S00701,Royal Publishing House,Usa,Arif Jahan,15667581870,sakib.das@yahoo.com,Programming,3.73,2023-07-28 09:16:46,18,Narayanganj,Active,Dhaka
S00702,Prime Distributors,China,Tamim Talukder,17945884870,karim.sarker@yahoo.com,Programming,3.45,2022-10-21 20:18:15,14,Khagrachari,Active,Chattogram
S00703,Eastern Publishing House,Bangladesh,Rahim Miah,15460644890,shaila.roy@outlook.com,Programming,4.71,2022-05-17 06:36:00,10,Madaripur,Inactive,Dhaka
S00704,National Trade Group,Bangladesh,Adib Patwary,17836034330,shuvo.karim@outlook.com,Self Help,4.43,2020-03-18 14:25:46,4,Chandpur,Inactive,Chattogram
S00705,Global Publishing House,Bangladesh,Hasan Nahar,16813182580,adib.islam@gmail.com,Academic,3.82,2023-01-03 03:12:13,4,Bandarban,Active,Chattogram
S00706,Global Enterprises,China,Rahim Roy,15542173170,imran.nahar@outlook.com,Programming,4.88,2024-03-07 22:06:54,16,Tangail,Active,Dhaka
S00707,Prime Supply Co,Bangladesh,Farhan Mollik,16734012450,mim.roy@outlook.com,Business,3.56,2019-04-09 04:38:54,14,Dhaka,Active,Dhaka
S00708,Green Supply Co,Bangladesh,Tanjim Chowdhury,17170433100,shaila.das@yahoo.com,Children,3.52,2023-02-21 01:21:54,11,Narsingdi,Active,Dhaka
S00709,Bright Enterprises,Uk,Nayeem Hossain,18782218970,mim.hossain@yahoo.com,Religious,2.92,2025-05-05 06:53:53,12,Faridpur,Active,Dhaka
S00710,Royal Enterprises,Bangladesh,Hasan Bhuiyan,13965649700,farhan.chowdhury@gmail.com,Self Help,3.21,2023-01-06 10:55:28,17,Tangail,Active,Dhaka
S00711,Metro Trade Group,India,Shuvo Karim,17176477270,tamim.mollik@gmail.com,Programming,3.35,2025-09-01 07:35:27,16,Chittagong,Active,Chattogram
S00712,Green Logistics,Bangladesh,Ayesha Chowdhury,16852504200,farhan.miah@gmail.com,Academic,2.76,2021-06-20 04:22:52,3,Tangail,Active,Dhaka
S00713,Prime Supply Co,China,Tanjim Chowdhury,14939682020,sifat.jahan@yahoo.com,Academic,3.75,2019-01-09 21:35:42,9,Cox's Bazar,Active,Chattogram
S00714,Bright Trade Group,Uk,Shuvo Khan,15303570000,imran.ahmed@yahoo.com,Business,2.98,2023-10-10 08:30:27,2,Narayanganj,Active,Dhaka
S00715,Prime Supply Co,Bangladesh,Rahim Mollik,15572330060,rahim.chowdhury@gmail.com,Exam Prep,4.09,2020-06-27 21:29:14,8,Munshiganj,Active,Dhaka
S00716,Delta Publishing House,India,Sifat Chowdhury,17935072400,muntasir.nahar@gmail.com,Fiction,2.98,2019-01-25 18:01:04,13,Rajbari,Active,Dhaka
S00717,Eastern Enterprises,Bangladesh,Tanjim Talukder,14574930900,farhan.karim@gmail.com,Fiction,2.81,2025-07-15 09:04:19,5,Madaripur,Active,Dhaka
S00718,National Books Ltd,Bangladesh,Farhan Karim,13933821280,hasan.sheikh@yahoo.com,Self Help,4.92,2024-06-20 00:20:39,4,Feni,Active,Chattogram
S00719,Delta Logistics,Bangladesh,Imran Ahmed,15658526530,hasan.miah@outlook.com,Academic,4.15,2020-12-03 22:32:13,10,Feni,Active,Chattogram
S00720,National Trade Group,Uk,Imran Uddin,17112066140,adib.das@yahoo.com,Academic,4.84,2023-03-09 16:37:23,11,Narsingdi,Active,Dhaka
S00721,Ocean Enterprises,Bangladesh,Farhan Talukder,14717810690,rafi.roy@gmail.com,Children,3.72,2021-05-17 08:22:26,14,Feni,Active,Chattogram
S00722,Metro Enterprises,Bangladesh,Tasnima Patwary,15108398280,nabil.miah@gmail.com,Biography,2.58,2020-03-29 06:21:22,2,Dhaka,Active,Dhaka
S00723,Eastern Books Ltd,Bangladesh,Muntasir Miah,13843801720,adib.karim@gmail.com,Programming,3.94,2025-12-01 07:22:22,6,Gopalganj,Active,Dhaka
S00724,Metro Trade Group,Bangladesh,Tamim Das,14190381980,imran.rahman@outlook.com,Children,3.9,2024-09-11 12:14:03,16,Manikganj,Active,Dhaka
S00725,Ocean Books Ltd,Bangladesh,Imran Hossain,16207042940,imran.patwary@outlook.com,Fiction,2.54,2021-07-18 01:26:59,14,Narsingdi,Active,Dhaka
S00726,Prime Books Ltd,Bangladesh,Muntasir Nahar,17589686250,tanvir.karim@gmail.com,Biography,4.65,2021-06-22 11:33:45,18,Madaripur,Active,Dhaka
S00727,Global Publishing House,Bangladesh,Arif Amin,17542444150,imran.patwary@gmail.com,Exam Prep,4.05,2024-09-15 15:41:53,16,Tangail,Active,Dhaka
S00728,Green Books Ltd,Uk,Tanjim Khan,18473753270,rumana.amin@gmail.com,Fiction,4.36,2022-03-23 22:48:15,17,Feni,Active,Chattogram
S00729,Metro Enterprises,Bangladesh,Sadia Miah,13346141640,tasnima.hossain@outlook.com,Fiction,3.73,2021-08-21 11:44:18,11,Rajbari,Active,Dhaka
S00730,Prime Enterprises,Bangladesh,Farhan Mollik,13114022620,mim.islam@gmail.com,Academic,4.05,2022-02-16 01:04:20,19,Rajbari,Active,Dhaka
S00731,Ocean Distributors,Usa,Nafis Ahmed,14285966840,rafi.ahmed@outlook.com,Exam Prep,3.14,2022-08-25 15:32:50,9,Faridpur,Active,Dhaka
S00732,Global Books Ltd,Bangladesh,Adib Rahman,13381149030,tamim.bhuiyan@yahoo.com,Children,4.93,2019-04-13 10:21:16,18,Manikganj,Active,Dhaka
S00733,Royal Books Ltd,,Tanvir Uddin,16260386170,sami.hossain@gmail.com,Fiction,3.5,2022-05-12 05:51:34,9,Feni,Active,Chattogram
S00734,Bright Distributors,Bangladesh,Karim Sarker,14118130020,tanjim.jahan@outlook.com,Business,2.91,2022-01-29 13:25:37,9,Feni,Active,Chattogram
S00735,Ocean Books Ltd,Uk,Hasan Rahman,,shuvo.mollik@yahoo.com,Religious,2.64,2020-12-02 20:04:51,14,Gazipur,Active,Dhaka
S00736,Royal Logistics,India,Mim Roy,16699489590,ayesha.das@outlook.com,Religious,4.09,2021-06-27 09:17:37,9,Dhaka,Active,Dhaka
S00737,Delta Publishing House,Uk,Rumana Hossain,18655164710,rahim.patwary@gmail.com,Self Help,4.96,2021-07-24 16:14:00,4,Feni,Active,Chattogram
S00738,Metro Distributors,Bangladesh,Karim Talukder,19330077360,nusrat.patwary@yahoo.com,Fiction,4.74,2025-05-10 17:02:02,18,Kishoreganj,Active,Dhaka
S00739,Delta Distributors,Bangladesh,Muntasir Nahar,18943184080,sadia.ahmed@yahoo.com,Business,4.26,2022-09-12 21:26:16,10,Bandarban,Active,Chattogram
S00740,Prime Distributors,India,Ayesha Uddin,16856499190,nafis.das@yahoo.com,Business,4.98,2022-07-09 09:32:16,18,Feni,Active,Chattogram
S00741,Eastern Books Ltd,Bangladesh,Mahin Islam,13890904730,imran.bhuiyan@gmail.com,Academic,4.31,2025-05-31 06:48:28,9,Cox's Bazar,Active,Chattogram
S00742,Prime Books Ltd,Bangladesh,Tanjim Patwary,16299380820,rafi.jahan@yahoo.com,Exam Prep,3.35,2019-03-01 06:20:24,19,Bandarban,Active,Chattogram
S00743,Delta Trade Group,Bangladesh,Hasan Hossain,13747935350,imran.rahman@outlook.com,Programming,4.0,2022-11-07 02:59:37,12,Narsingdi,Active,Dhaka
S00744,Eastern Books Ltd,China,Sakib Amin,16379003100,jannat.ahmed@outlook.com,Programming,2.7,2020-03-07 11:04:47,15,Cox's Bazar,Suspended,Chattogram
S00745,Eastern Enterprises,Bangladesh,Arif Miah,15485032420,tanjim.uddin@gmail.com,Biography,3.05,2024-05-19 02:19:40,15,Chittagong,Active,Chattogram
S00746,Prime Enterprises,Bangladesh,Fahim Amin,13351843320,sadia.khan@outlook.com,Children,3.54,2021-08-24 20:58:58,5,Khagrachari,Active,Chattogram
S00747,Global Distributors,India,Tanvir Chowdhury,14820359370,nabil.das@outlook.com,Biography,3.0,2021-01-20 10:03:55,16,Tangail,Active,Dhaka
S00748,Delta Enterprises,Bangladesh,Rumana Hossain,18669594430,sadia.nahar@gmail.com,Exam Prep,4.88,2019-05-29 03:06:40,19,Noakhali,Active,Chattogram
S00749,Green Supply Co,,Rumana Roy,18475561340,rumana.ahmed@gmail.com,Children,4.99,2024-07-13 07:07:30,13,Cox's Bazar,Active,Chattogram
S00750,Delta Supply Co,Bangladesh,Mahin Ahmed,17196277320,sakib.miah@outlook.com,Exam Prep,3.43,2021-10-10 09:48:10,19,Faridpur,Active,Dhaka
S00751,Green Publishing House,Bangladesh,Sifat Chowdhury,16601720800,adib.islam@gmail.com,Exam Prep,4.27,2020-11-06 14:32:42,17,Munshiganj,Active,Dhaka
S00752,Prime Distributors,Bangladesh,Karim Nahar,13593477680,shuvo.sarker@gmail.com,Business,3.52,2024-11-28 00:32:50,13,Feni,Active,Chattogram
S00753,Green Publishing House,Uk,Farhan Patwary,18430831680,nusrat.mollik@yahoo.com,Business,2.85,2019-02-19 23:16:24,10,Gazipur,Active,Dhaka
S00754,Metro Enterprises,India,Nusrat Islam,16357466200,ayesha.khan@yahoo.com,Self Help,3.34,2022-04-13 08:10:32,17, Cumilla ,Active,
S00755,Royal Logistics,Bangladesh,Mim Mollik,14216544220,sifat.talukder@yahoo.com,Children,3.08,2020-02-15 19:45:22,5,Narayanganj,Active,Dhaka
S00756,National Publishing House,Bangladesh,Imran Amin,15942046100,shaila.jahan@yahoo.com,Academic,3.32,2019-11-21 13:03:03,12,Kishoreganj,Active,Dhaka
S00757,Ocean Distributors,Bangladesh,Tasnima Mollik,17661926010,raisa.bhuiyan@outlook.com,Religious,3.04,2019-02-25 08:16:26,16,Tangail,Active,Dhaka
S00758,Prime Trade Group,China,Farhan Jahan,17528321190,rahim.uddin@outlook.com,Biography,2.78,2020-04-23 02:08:44,18,Noakhali,Inactive,Chattogram
S00759,Delta Books Ltd,Usa,Farhan Jahan,15805960590,rafi.patwary@gmail.com,Programming,3.04,2025-08-17 16:36:38,6,Lakshmipur,Active,Chattogram
S00760,Delta Enterprises,Usa,Mim Talukder,15609302770,,Children,4.76,2022-02-12 18:01:58,3,Narsingdi,Active,Dhaka
S00761,Royal Logistics,Bangladesh,Shaila Jahan,16356961890,nafis.rahman@gmail.com,Programming,2.71,2025-12-30 22:35:25,8,Dhaka,Suspended,Dhaka
S00762,Eastern Publishing House,Bangladesh,Sami Sheikh,15170893750,rafi.sheikh@yahoo.com,Fiction,3.31,2020-11-14 05:15:12,17,Lakshmipur,Active,Chattogram
S00763,Bright Books Ltd,Bangladesh,Raisa Khan,16741210330,rumana.mollik@yahoo.com,Self Help,3.82,2024-05-02 06:15:11,11,Lakshmipur,Active,Chattogram
S00764,National Books Ltd,Bangladesh,Mim Sarker,17987100560,nabil.sheikh@outlook.com,Religious,3.39,2019-08-18 00:31:10,2,Brahmanbaria,Suspended,Chattogram
S00765,Global Trade Group,Bangladesh,Rahim Islam,13784591550,nusrat.uddin@yahoo.com,Business,3.79,2019-10-04 09:00:50,4,Chandpur,Active,Chattogram
S00766,Global Books Ltd,,Mim Sheikh,18492791110,rafi.miah@gmail.com,Religious,2.61,2019-02-11 21:44:45,8,Tangail,Active,Dhaka
S00767,Metro Publishing House,China,Farhan Das,14421391860,muntasir.chowdhury@outlook.com,Exam Prep,4.12,2025-04-16 16:54:37,8,Dhaka,Active,Dhaka
S00768,Royal Books Ltd,Bangladesh,Ayesha Jahan,17875950060,shaila.sheikh@gmail.com,Exam Prep,3.91,2023-09-13 15:55:40,4,Gopalganj,Active,Dhaka
S00769,Eastern Books Ltd,Bangladesh,Karim Patwary,17687365240,nabil.sarker@outlook.com,Business,4.2,2024-03-16 02:12:22,10,Gopalganj,Active,Dhaka
S00770,Ocean Logistics,Uk,Shuvo Karim,13137926380,shaila.talukder@outlook.com,Religious,3.92,2025-06-28 06:29:38,10,Lakshmipur,Active,Chattogram
S00771,Delta Publishing House,Bangladesh,Rafi Hossain,19900286400,muntasir.talukder@outlook.com,Academic,3.59,2021-04-29 05:12:27,5,Faridpur,Inactive,Dhaka
S00772,Global Enterprises,,Rafi Amin,16673824280,tamim.chowdhury@outlook.com,Business,3.97,2024-01-21 19:14:49,6,Bandarban,Active,Chattogram
S00773,Prime Logistics,Bangladesh,Sakib Mollik,17564023750,mim.nahar@gmail.com,Business,3.07,2022-07-07 19:44:10,13,Narayanganj,Active,Dhaka
S00774,Bright Supply Co,Uk,Sadia Ahmed,14165926420,farhan.rahman@yahoo.com,Programming,3.75,2022-10-19 00:56:06,19,Dhaka,Inactive,Dhaka
S00775,Delta Books Ltd,Bangladesh,Sakib Amin,14576099000,hasan.amin@yahoo.com,Biography,2.57,2023-08-19 10:57:54,19,Noakhali,Active,Chattogram
S00776,Prime Supply Co,,Raisa Miah,15555729540,sakib.uddin@yahoo.com,Biography,3.32,2022-04-16 04:14:39,12,Dhaka,Active,Dhaka
S00777,Green Logistics,Bangladesh,Nabil Bhuiyan,14944082810,tamim.sarker@outlook.com,Programming,4.19,2019-03-03 11:21:08,2,Khagrachari,Active,Chattogram
S00778,Delta Publishing House,Bangladesh,Hasan Talukder,15861540670,jannat.mollik@yahoo.com,Religious,2.77,2019-07-11 20:31:21,18,Cox's Bazar,Active,Chattogram
S00779,Royal Supply Co,Bangladesh,Nusrat Rahman,15499227730,nayeem.uddin@gmail.com,Academic,2.66,2022-07-05 22:31:32,19,Feni,Active,Chattogram
S00780,Metro Supply Co,Bangladesh,Farhan Khan,17336819220,sadia.sheikh@outlook.com,Programming,4.13,2022-12-27 16:41:03,7,Gopalganj,Active,Dhaka
S00781,Prime Publishing House,Bangladesh,Fahim Khan,14441271730,mim.amin@yahoo.com,Exam Prep,3.49,2024-02-16 00:03:55,9,Lakshmipur,Active,Chattogram
S00782,Prime Trade Group,India,Rumana Khan,18493782720,raisa.miah@outlook.com,Exam Prep,4.5,2023-01-02 12:15:15,2,Brahmanbaria,Active,Chattogram
S00783,Green Enterprises,,Ayesha Bhuiyan,17735619690,nayeem.nahar@gmail.com,Biography,4.84,2020-04-26 02:29:49,16,Narsingdi,Active,Dhaka
S00784,Metro Logistics,Bangladesh,Sakib Miah,16173298230,arif.khan@outlook.com,Programming,4.89,2021-07-26 14:14:49,15,Chittagong,Active,Chattogram
S00785,Metro Trade Group,Bangladesh,Tanjim Chowdhury,13522968850,arif.patwary@gmail.com,Biography,3.56,2022-02-08 07:53:20,2,Narayanganj,Inactive,Dhaka
S00786,Global Distributors,Uk,Sami Jahan,18125397570,nusrat.khan@yahoo.com,Biography,3.16,2025-11-19 23:03:15,14,Manikganj,Active,Dhaka
S00787,Ocean Supply Co,Bangladesh,Muntasir Jahan,19708318990,tamim.patwary@outlook.com,Religious,4.02,2022-09-23 03:31:41,9,Manikganj,Active,Dhaka
S00788,Eastern Distributors,Bangladesh,Adib Talukder,13409339060,jannat.bhuiyan@yahoo.com,Academic,4.07,2023-06-12 00:06:03,11,Bandarban,Active,Chattogram
S00789,Green Supply Co,Uk,Mim Sheikh,14954327530,mahin.sarker@gmail.com,Business,4.06,2024-02-24 02:31:19,5,Brahmanbaria,Active,Chattogram
S00790,Eastern Logistics,Bangladesh,Shaila Miah,16391711790,,Exam Prep,3.3,2021-07-14 21:11:41,16,Madaripur,Active,Dhaka
S00791,Prime Publishing House,India,Hasan Patwary,14607425300,rafi.roy@outlook.com,Religious,2.66,2025-10-01 03:26:54,9,Madaripur,Active,Dhaka
S00792,Green Distributors,Bangladesh,Adib Islam,13331648810,,Biography,3.03,2023-09-22 01:41:34,17,Noakhali,Active,Chattogram
S00793,Bright Distributors,Bangladesh,Shaila Nahar,14658101360,rafi.jahan@gmail.com,Self Help,2.89,2024-12-08 04:36:54,4,Tangail,Active,Dhaka
S00794,Royal Books Ltd,Bangladesh,Sakib Karim,17520338110,tamim.chowdhury@gmail.com,Academic,2.81,2024-03-30 00:13:07,12,Khagrachari,Active,Chattogram
S00795,Royal Books Ltd,Usa,Shuvo Patwary,13433565430,fahim.islam@gmail.com,Self Help,3.48,2023-05-08 14:25:33,7,Munshiganj,Active,Dhaka
S00796,Ocean Distributors,Bangladesh,Ayesha Uddin,18283320410,sakib.karim@yahoo.com,Business,2.53,2019-03-20 22:05:03,19,Manikganj,Active,Dhaka
S00797,National Books Ltd,Bangladesh,Farhan Bhuiyan,14200369200,farhan.bhuiyan@gmail.com,Self Help,4.0,2023-01-31 18:51:12,12,Manikganj,Active,Dhaka
S00798,Ocean Publishing House,Bangladesh,Arif Miah,18207891220,nafis.nahar@outlook.com,Programming,4.87,2019-11-28 00:41:44,14,Tangail,Active,Dhaka
S00799,Bright Supply Co,Bangladesh,Hasan Jahan,17999136010,rumana.nahar@gmail.com,Programming,3.4,2023-03-22 17:53:04,3,Cox's Bazar,Active,Chattogram
S00800,Royal Logistics,Bangladesh,Sami Amin,17471079650,fahim.bhuiyan@yahoo.com,Academic,3.82,2023-11-28 18:37:41,14,Tangail,Active,Dhaka
S00801,National Supply Co,Bangladesh,Nayeem Karim,14240006850,rafi.mollik@yahoo.com,Children,4.24,2022-10-25 11:26:19,3,Munshiganj,Suspended,Dhaka
S00802,Royal Distributors,Bangladesh,Rahim Roy,19229243200,tanvir.mollik@yahoo.com,Religious,3.29,2021-02-27 09:00:15,8,Rangamati,Inactive,Chattogram
S00803,Eastern Trade Group,Bangladesh,Raisa Islam,13476727510,nafis.khan@gmail.com,Religious,3.69,2019-06-01 17:33:23,6,Bandarban,Active,Chattogram
S00804,Eastern Logistics,Bangladesh,Shaila Uddin,15745729820,adib.karim@yahoo.com,Programming,4.54,2023-09-12 05:01:59,2,Narsingdi,Active,Dhaka
S00805,Prime Books Ltd,Bangladesh,Raisa Khan,16923139310,mim.sarker@yahoo.com,Children,4.36,2023-11-20 20:17:38,12,Dhaka,Active,Dhaka
S00806,Ocean Publishing House,Bangladesh,Rafi Chowdhury,16741597660,nafis.talukder@yahoo.com,Programming,4.52,2022-05-06 14:20:55,6,Bandarban,Active,Chattogram
S00807,Bright Logistics,Bangladesh,Nabil Sarker,19517263170,,Academic,4.97,2024-01-05 22:57:52,11,Brahmanbaria,Suspended,Chattogram
S00808,Global Publishing House,Bangladesh,Mim Nahar,14304114420,tamim.roy@yahoo.com,Children,3.43,2024-06-14 10:03:01,15,Noakhali,Active,Chattogram
S00809,Ocean Enterprises,,Rumana Hossain,13620337580,sakib.amin@yahoo.com,Programming,4.37,2022-08-02 21:35:43,5,Madaripur,Active,Dhaka
S00810,Eastern Trade Group,Bangladesh,Tasnima Hossain,,nusrat.chowdhury@gmail.com,Religious,4.01,2019-05-02 20:36:31,14,Gopalganj,Active,Dhaka
S00811,Prime Books Ltd,Bangladesh,Rahim Ahmed,18847389420,shaila.ahmed@gmail.com,Religious,4.17,2025-02-02 17:03:26,7,Rangamati,Active,Chattogram
S00812,Metro Books Ltd,Bangladesh,Sakib Mollik,19329295180,jannat.sheikh@yahoo.com,Biography,4.35,2022-04-07 23:30:48,7,Bandarban,Active,Chattogram
S00813,Green Trade Group,India,Sakib Jahan,16228212260,sifat.mollik@yahoo.com,Self Help,4.37,2023-09-15 17:57:47,12,Dhaka,Active,Dhaka
S00814,Green Logistics,Bangladesh,Imran Ahmed,18696983750,tanjim.islam@outlook.com,Business,4.71,2025-05-17 07:18:45,13,Gazipur,Active,Dhaka
S00815,National Books Ltd,Uk,Shaila Ahmed,16564273490,shuvo.miah@outlook.com,Self Help,3.37,2021-07-15 23:18:02,13,Shariatpur,Active,Dhaka
