customer_id,customer_name,gender,age,city,region,signup_date,customer_segment,email,phone,loyalty_score,reader_group
C00794,Nafis Hossain,Male,49,Narsingdi,Dhaka,2/3/2026 8:11,Bronze,nusrat.rahman@gmail.com,01345132060,32,Professional
C00795,Rahim Uddin,Male,61,Feni,Chattogram,11/3/2021 14:23,Silver,fahim.karim@yahoo.com,01735174361,60,Elderly
C00796,Nafis Jahan,Female,25,Dhaka,Dhaka,1/7/2021 6:59,Gold,arif.hossain@yahoo.com,01710560166,62,Young
C00797,Sami Nahar,Male,23,Chittagong,Chattogram,9/23/2023 18:01,Gold,farhan.patwary@yahoo.com,00000000000,62,Young
C00798,Sadia Islam,Male,46,Noakhali,Chattogram,3/7/2026 6:42,Bronze,sami.roy@outlook.com,01971222321,26,Professional
C00799,Karim Karim,Female,22,Cox's Bazar,Chattogram,10/12/2022 22:52,Bronze,muntasir.amin@gmail.com,01391207672,36,Young
C00800,Sifat Patwary,Male,54,Narayanganj,Dhaka,9/30/2023 23:34,Gold,shaila.chowdhury@gmail.com,01332526746,67,Professional
C00801,Ayesha Mollik,Male,22,Madaripur,Dhaka,8/2/2021 18:50,Gold,adib.mollik@gmail.com,01625021134,73,Young
C00802,Mahin Amin,Female,19,Khagrachari,Chattogram,6/19/2025 21:01,Bronze,nafis.sheikh@gmail.com,01620139271,26,Young
C00803,Imran Islam,Female,23,Kishoreganj,Dhaka,1/27/2026 15:31,Bronze,nabil.amin@gmail.com,00000000000,39,Young
C00804,Nayeem Chowdhury,Male,36,Noakhali,Chattogram,6/14/2024 14:27,Gold,muntasir.sarker@gmail.com,00000000000,80,Professional
C00805,Nabil Mollik,Female,23,Kishoreganj,Dhaka,9/3/2021 22:09,Bronze,sadia.islam@yahoo.com,01712472585,40,Young
C00806,Fahim Ahmed,Male,29,Dhaka,Dhaka,7/14/2021 14:16,Gold,arif.roy@gmail.com,01868208110,62,Young
C00807,Jannat Amin,Male,32,Gazipur,Dhaka,1/10/2025 14:26,Bronze,hasan.islam@yahoo.com,01395206729,38,Professional
C00808,Nabil Ahmed,Male,18,Rajbari,Dhaka,9/13/2021 4:07,Gold,tanvir.islam@outlook.com,01872261895,77,Young
C00809,Nayeem Miah,Male,21,Dhaka,Dhaka,5/16/2021 7:59,Bronze,fahim.uddin@yahoo.com,01681527206,26,Young
C00810,Karim Sarker,Male,41,Manikganj,Dhaka,11/5/2025 14:25,Silver,nusrat.nahar@gmail.com,01575231620,57,Professional
C00811,Shuvo Khan,Male,19,Lakshmipur,Chattogram,11/14/2023 21:46,Gold,nusrat.patwary@yahoo.com,01764921645,79,Young
C00812,Farhan Jahan,Female,69,Dhaka,Dhaka,3/28/2024 23:13,Gold,tasnima.bhuiyan@yahoo.com,01819348747,73,Elderly
C00813,Tamim Sarker,Male,25,Bandarban,Chattogram,9/3/2024 12:10,Silver,hasan.nahar@yahoo.com,01682656318,54,Young
C00814,Mim Nahar,Female,70,Munshiganj,Dhaka,11/17/2022 3:05,Silver,muntasir.sheikh@outlook.com,01461249589,49,Elderly
C00815,Raisa Patwary,Male,40,Brahmanbaria,Chattogram,4/12/2022 6:06,Silver,nafis.jahan@yahoo.com,01965804862,58,Professional
C00816,Sakib Khan,Female,54,Narsingdi,Dhaka,10/30/2023 3:56,Bronze,mahin.sarker@outlook.com,01389105694,39,Professional
C00817,Sifat Nahar,Male,47,Khagrachari,Chattogram,5/31/2021 9:23,Silver,nafis.ahmed@yahoo.com,01973898883,60,Professional
C00818,Shaila Uddin,Male,53,Munshiganj,Dhaka,8/10/2022 19:20,Gold,sami.rahman@yahoo.com,01766093452,61,Professional
C00819,Tasnima Mollik,Female,19,Rajbari,Dhaka,3/25/2024 14:36,Silver,sifat.uddin@gmail.com,00000000000,54,Young
C00820,Shuvo Uddin,Male,26,Dhaka,Dhaka,2/18/2026 16:17,Gold,tanvir.sarker@outlook.com,01685290992,80,Young
C00821,Adib Uddin,Female,22,Narsingdi,Dhaka,4/13/2024 13:53,Silver,nafis.patwary@gmail.com,01799604650,43,Young
C00822,Shaila Jahan,Female,20,Dhaka,Dhaka,2/2/2025 22:22,Bronze,nayeem.rahman@outlook.com,01681114630,31,Young
C00823,Rahim Patwary,Female,7,Tangail,Dhaka,9/13/2022 5:18,Silver,rahim.khan@yahoo.com,01411285017,53,Kids
C00824,Tanjim Talukder,Female,38,Munshiganj,Dhaka,4/24/2021 10:08,Gold,rahim.sarker@yahoo.com,00000000000,64,Professional
C00825,Nabil Sarker,Female,19, Cumilla ,,1/18/2023 20:56,Silver,tanvir.ahmed@yahoo.com,01440060158,60,Young
C00826,Tanjim Hossain,Male,23,Munshiganj,Dhaka,10/5/2024 23:15,Silver,rumana.mollik@gmail.com,01521549964,59,Young
C00827,Ayesha Mollik,Female,27,Bandarban,Chattogram,4/1/2021 15:56,Gold,nafis.patwary@yahoo.com,01621152968,72,Young
C00828,Farhan Jahan,Male,9,Dhaka,Dhaka,9/18/2025 17:35,Silver,nusrat.hossain@gmail.com,01643184786,44,Kids
C00829,Sadia Mollik,Male,19,Chandpur,Chattogram,8/12/2022 0:39,Silver,arif.ahmed@yahoo.com,01723623928,53,Young
C00830,Tanjim Roy,Female,48,Noakhali,Chattogram,9/29/2024 1:18,Silver,sami.khan@gmail.com,01986974348,52,Professional
C00831,Farhan Nahar,Male,20,Narayanganj,Dhaka,10/21/2025 14:43,Platinum,karim.amin@gmail.com,01584504987,82,Young
C00832,Nusrat Sheikh,Female,73,Dhaka,Dhaka,4/30/2024 13:05,Gold,adib.islam@outlook.com,01784733312,67,Elderly
C00833,Nusrat Bhuiyan,Female,8,,,12/7/2021 12:48,Silver,karim.mollik@gmail.com,01681399988,52,Kids
C00834,Sakib Sheikh,Female,18,Dhaka,Dhaka,5/24/2022 6:03,Platinum,muntasir.karim@yahoo.com,01771128315,82,Young
C00835,Mim Sheikh,Male,21,Narsingdi,Dhaka,7/20/2023 11:41,Gold,farhan.karim@yahoo.com,01786400580,70,Young
C00836,Tasnima Rahman,Female,27,Dhaka,Dhaka,5/1/2026 7:08,Bronze,tasnima.bhuiyan@yahoo.com,01875076098,38,Young
C00837,Muntasir Khan,Male,12,Narayanganj,Dhaka,9/7/2024 12:43,Bronze,nusrat.mollik@yahoo.com,01446661215,4,Kids
C00838,Adib Ahmed,Male,8,Khagrachari,Chattogram,5/10/2024 16:42,Bronze,nayeem.rahman@yahoo.com,01826809666,38,Kids
C00839,Tanvir Sheikh,Female,55,Dhaka,Dhaka,5/16/2025 3:07,Gold,mim.miah@yahoo.com,01359255064,73,Professional
C00840,Nabil Roy,Female,36,Narsingdi,Dhaka,10/9/2021 4:32,Gold,sami.rahman@yahoo.com,01938692052,78,Professional
C00841,Sadia Patwary,Female,23,Gopalganj,Dhaka,6/11/2021 7:47,Bronze,tasnima.islam@gmail.com,01473401152,32,Young
C00842,Arif Ahmed,Female,65,Gopalganj,Dhaka,3/5/2024 17:07,Gold,fahim.karim@outlook.com,01986975810,74,Elderly
C00843,Sami Sarker,Female,35,Brahmanbaria,Chattogram,3/22/2024 13:41,Gold,arif.patwary@outlook.com,01711397444,73,Professional
C00844,Tamim Rahman,Male,22,Chittagong,Chattogram,5/27/2022 18:15,Platinum,raisa.uddin@yahoo.com,01720288972,87,Young
C00845,Rahim Amin,Male,23,Khagrachari,Chattogram,6/1/2024 1:16,Gold,sakib.rahman@yahoo.com,01893296514,79,Young
C00846,Arif Jahan,Female,26,Gopalganj,Dhaka,11/1/2021 7:41,Platinum,mim.sarker@outlook.com,01731534389,86,Young
C00847,Sadia Roy,Female,42,Dhaka,Dhaka,1/28/2022 9:27,Gold,tanjim.jahan@yahoo.com,01575771047,71,Professional
C00848,Hasan Amin,Male,19,Narayanganj,Dhaka,11/13/2025 3:08,Gold,adib.roy@outlook.com,01819150692,70,Young
C00849,Rumana Mollik,Male,23,Tangail,Dhaka,3/3/2021 7:50,Silver,rafi.hossain@yahoo.com,01896436966,56,Young
C00850,Raisa Sheikh,Male,28,Chittagong,Chattogram,1/14/2024 20:48,Gold,muntasir.sarker@yahoo.com,01348797980,77,Young
C00851,Shuvo Chowdhury,Female,18, Cumilla ,,8/6/2025 14:26,Bronze,sifat.sarker@yahoo.com,01896541411,38,Young
C00852,Adib Islam,Male,29,Khagrachari,Chattogram,11/18/2024 9:25,Silver,tasnima.talukder@gmail.com,00000000000,60,Young
C00853,Sami Chowdhury,Female,19,Dhaka,Dhaka,5/25/2023 20:36,Gold,shaila.rahman@outlook.com,01773922960,72,Young
C00854,Rafi Uddin,Female,56,Rangamati,Chattogram,9/18/2022 1:43,Platinum,sami.patwary@outlook.com,01834882273,87,Elderly
C00855,Jannat Bhuiyan,Female,19,Rangamati,Chattogram,5/1/2021 19:54,Silver,mahin.patwary@gmail.com,01999770982,53,Young
C00856,Farhan Bhuiyan,Male,21,Dhaka,Dhaka,9/5/2021 1:29,Gold,ayesha.mollik@gmail.com,01428750603,79,Young
C00857,Mim Chowdhury,Female,8,Kishoreganj,Dhaka,2/24/2024 2:54,Silver,raisa.talukder@gmail.com,01537500938,58,Kids
C00858,Tamim Karim,Female,27, Cumilla ,,11/17/2023 15:06,Gold,muntasir.talukder@gmail.com,01425111502,72,Young
C00859,Hasan Bhuiyan,Male,45,Narsingdi,Dhaka,1/20/2023 7:16,Silver,shuvo.uddin@gmail.com,01795965954,48,Professional
C00860,Adib Islam,Male,23,Dhaka,Dhaka,8/5/2022 10:16,Gold,nusrat.amin@yahoo.com,01361428373,75,Young
C00861,Sadia Uddin,Male,52,Madaripur,Dhaka,6/9/2021 10:33,Silver,sadia.uddin@gmail.com,01432228646,60,Professional
C00862,Jannat Jahan,Male,19,Tangail,Dhaka,9/2/2021 22:04,Silver,sakib.rahman@outlook.com,01722105509,41,Young
C00863,Tasnima Amin,Male,35,Khagrachari,Chattogram,7/25/2022 18:39,Silver,shaila.mollik@outlook.com,01388732613,59,Professional
C00864,Sakib Sarker,Male,55,Feni,Chattogram,1/11/2026 9:02,Platinum,shuvo.islam@gmail.com,01615639362,86,Professional
C00865,Sadia Islam,Female,27,Noakhali,Chattogram,10/12/2022 17:45,Silver,ayesha.ahmed@outlook.com,01967893671,44,Young
C00866,Sami Jahan,Male,57,Narsingdi,Dhaka,8/19/2021 1:15,Bronze,tasnima.mollik@outlook.com,01864911584,35,Elderly
C00867,Tanvir Nahar,Male,35,Cox's Bazar,Chattogram,2/17/2024 21:51,Gold,sakib.sheikh@yahoo.com,01679461546,69,Professional
C00868,Shaila Mollik,Female,39,Dhaka,Dhaka,9/9/2021 12:13,Bronze,farhan.sarker@outlook.com,01571366159,32,Professional
C00869,Adib Rahman,Female,18,Rajbari,Dhaka,3/13/2023 19:50,Platinum,sami.islam@gmail.com,01985282765,90,Young
C00870,Fahim Chowdhury,Female,24,Lakshmipur,Chattogram,12/18/2024 5:10,Platinum,nusrat.rahman@yahoo.com,01613422827,90,Young
C00871,Tasnima Talukder,Female,46,Feni,Chattogram,8/1/2021 16:48,Platinum,raisa.patwary@outlook.com,01369659537,81,Professional
C00872,Nafis Talukder,Female,22,Brahmanbaria,Chattogram,1/9/2026 16:25,Gold,farhan.das@yahoo.com,01346968696,62,Young
C00873,Farhan Hossain,Male,60,Dhaka,Dhaka,6/17/2024 1:07,Platinum,mim.ahmed@gmail.com,01551292716,92,Elderly
C00874,Sifat Jahan,Male,23,Faridpur,Dhaka,12/23/2025 17:40,Platinum,nabil.patwary@gmail.com,01635123459,86,Young
C00875,Rafi Patwary,Male,29,Chandpur,Chattogram,12/19/2024 20:28,Silver,imran.bhuiyan@gmail.com,01750740129,52,Young
C00876,Muntasir Islam,Female,48,Madaripur,Dhaka,4/5/2026 2:37,Platinum,rafi.sheikh@outlook.com,01939212368,88,Professional
C00877,Tamim Nahar,Male,29,Madaripur,Dhaka,10/6/2023 12:26,Silver,tanvir.khan@outlook.com,01996593317,46,Young
C00878,Mim Nahar,Female,24,Feni,Chattogram,2/2/2021 10:18,Silver,sifat.talukder@yahoo.com,01572916184,58,Young
C00879,Muntasir Rahman,Male,32,Dhaka,Dhaka,5/6/2021 22:35,Bronze,imran.patwary@gmail.com,01674143664,30,Professional
C00880,Jannat Chowdhury,Female,31,Manikganj,Dhaka,12/31/2021 7:36,Gold,rafi.rahman@gmail.com,01496143678,65,Professional
C00881,Sakib Ahmed,Male,20,Gazipur,Dhaka,7/25/2021 5:03,Silver,karim.talukder@outlook.com,01717554079,57,Young
C00882,Muntasir Talukder,Female,24,Dhaka,Dhaka,5/26/2025 0:31,Silver,sami.karim@yahoo.com,01465543640,54,Young
C00883,Jannat Das,Female,35,Gazipur,Dhaka,2/21/2026 22:56,Silver,farhan.islam@outlook.com,01546653721,59,Professional
C00884,Tasnima Ahmed,Male,21,Faridpur,Dhaka,5/20/2024 20:45,Silver,tanvir.rahman@yahoo.com,01741259540,52,Young
C00885,Arif Ahmed,Female,53,,,1/12/2022 10:59,Gold,nafis.uddin@outlook.com,01965574470,63,Professional
C00886,Farhan Khan,Male,31,Narayanganj,Dhaka,5/1/2026 12:17,Platinum,sifat.patwary@yahoo.com,01535158328,85,Professional
C00887,Fahim Mollik,Male,18,Narsingdi,Dhaka,9/4/2022 7:10,Silver,nafis.rahman@outlook.com,01580001339,43,Young
C00888,Rahim Talukder,Male,8,Khagrachari,Chattogram,10/20/2025 18:47,Gold,hasan.islam@outlook.com,00000000000,78,Kids
C00889,Shaila Roy,Female,30,Narsingdi,Dhaka,9/28/2024 18:39,Gold,jannat.sarker@yahoo.com,01639537843,66,Professional
C00890,Raisa Sarker,Male,27,Bandarban,Chattogram,5/21/2023 10:09,Gold,sadia.islam@outlook.com,01763543331,69,Young
C00891,Rumana Chowdhury,Female,37,Brahmanbaria,Chattogram,4/24/2025 4:03,Gold,jannat.islam@yahoo.com,01866136233,61,Professional
C00892,Nayeem Roy,Female,37,Rajbari,Dhaka,8/12/2024 21:25,Silver,nayeem.roy@gmail.com,01469963856,49,Professional
C00893,Tasnima Talukder,Male,24,Kishoreganj,Dhaka,12/17/2025 2:32,Gold,sakib.khan@outlook.com,01899505318,70,Young
C00894,Arif Khan,Male,28,Lakshmipur,Chattogram,4/23/2024 2:41,Gold,shaila.hossain@yahoo.com,01746124840,71,Young
C00895,Ayesha Talukder,Male,34,Narayanganj,Dhaka,2/25/2023 15:06,Silver,mim.karim@outlook.com,01622374498,48,Professional
C00896,Tasnima Chowdhury,Male,53,Shariatpur,Dhaka,7/8/2021 6:11,Gold,adib.khan@gmail.com,01722415416,70,Professional
C00897,Sakib Khan,Female,27,Shariatpur,Dhaka,5/27/2026 16:14,Gold,ayesha.mollik@outlook.com,01453062986,64,Young
C00898,Tasnima Islam,Male,36,Feni,Chattogram,4/1/2025 4:30,Gold,nafis.miah@outlook.com,01568253964,76,Professional
C00899,Raisa Miah,Female,26,Rajbari,Dhaka,7/26/2021 12:49,Gold,raisa.miah@gmail.com,01993057488,80,Young
C00900,Imran Nahar,Female,25,Narayanganj,Dhaka,4/21/2024 8:25,Platinum,mim.chowdhury@outlook.com,00000000000,84,Young
C00901,Shaila Ahmed,Male,56,Narayanganj,Dhaka,7/2/2025 3:36,Gold,sifat.das@outlook.com,01690732472,69,Elderly
C00902,Hasan Ahmed,Female,22, Cumilla ,,10/23/2024 8:56,Silver,tanvir.sarker@outlook.com,01914887258,57,Young
C00903,Arif Sheikh,Female,20,Madaripur,Dhaka,6/25/2022 22:43,Gold,nafis.rahman@outlook.com,01812695386,62,Young
C00904,Arif Das,Female,18,Noakhali,Chattogram,10/2/2021 15:57,Bronze,shuvo.amin@outlook.com,01740482192,40,Young
C00905,Imran Uddin,Male,65,Feni,Chattogram,2/6/2026 22:28,Silver,mahin.hossain@gmail.com,01680459635,50,Elderly
C00906,Arif Amin,Female,26,Dhaka,Dhaka,1/7/2023 5:59,Gold,jannat.patwary@gmail.com,01421962821,61,Young
C00907,Fahim Patwary,Female,66,Kishoreganj,Dhaka,9/24/2025 23:05,Silver,nusrat.ahmed@outlook.com,01685419328,57,Elderly
C00908,Imran Amin,Female,57,Lakshmipur,Chattogram,7/15/2023 10:15,Gold,rahim.islam@gmail.com,01344884258,64,Elderly
C00909,Muntasir Roy,Female,27,Gopalganj,Dhaka,2/24/2025 9:27,Bronze,rumana.sarker@outlook.com,01630463698,37,Young
C00910,Shuvo Chowdhury,Female,18,Kishoreganj,Dhaka,4/28/2022 23:56,Silver,sadia.nahar@outlook.com,01863858899,41,Young
C00911,Raisa Rahman,Female,8,Gazipur,Dhaka,4/15/2024 5:59,Gold,tanjim.khan@gmail.com,01622491588,76,Kids
C00912,Imran Sarker,Male,9,Dhaka,Dhaka,1/19/2024 19:34,Gold,mahin.uddin@outlook.com,01324899670,65,Kids
C00913,Nabil Amin,Female,29,Narsingdi,Dhaka,3/3/2022 8:08,Silver,shaila.sheikh@yahoo.com,01358124199,50,Young
C00914,Arif Miah,Male,38, Cumilla ,,9/15/2024 19:57,Gold,sakib.uddin@yahoo.com,01978224085,64,Professional
C00915,Tanvir Sheikh,Female,59,Brahmanbaria,Chattogram,7/8/2023 7:22,Gold,sami.ahmed@yahoo.com,01427651617,78,Elderly
C00916,Jannat Jahan,Male,23,Dhaka,Dhaka,7/23/2024 4:44,Platinum,rafi.islam@yahoo.com,01679976379,82,Young
C00917,Jannat Patwary,Female,44,Rajbari,Dhaka,3/11/2021 3:42,Bronze,farhan.jahan@outlook.com,01856963545,39,Professional
C00918,Ayesha Ahmed,Female,20,Madaripur,Dhaka,9/2/2021 9:35,Gold,sadia.khan@yahoo.com,01489170326,62,Young
C00919,Nayeem Das,Female,28,Bandarban,Chattogram,11/11/2024 7:03,Silver,shaila.miah@gmail.com,01379680040,60,Young
C00920,Sami Roy,Male,24,Munshiganj,Dhaka,6/3/2026 22:55,Gold,nusrat.jahan@yahoo.com,01829201895,65,Young
C00921,Muntasir Islam,Female,68,Rangamati,Chattogram,8/19/2021 8:49,Silver,rumana.das@yahoo.com,01337800436,53,Elderly
C00922,Shuvo Talukder,Male,25,Feni,Chattogram,2/20/2021 10:35,Gold,nayeem.hossain@yahoo.com,01420198895,62,Young
C00923,Sifat Sarker,Male,29,Chandpur,Chattogram,5/29/2022 11:26,Platinum,tanjim.talukder@yahoo.com,01427603310,84,Young
C00924,Sakib Rahman,Male,47,Rajbari,Dhaka,3/26/2021 20:56,Silver,mahin.hossain@outlook.com,01917728848,50,Professional
C00925,Imran Khan,Female,8,Tangail,Dhaka,5/3/2022 3:48,Silver,shuvo.talukder@yahoo.com,01639379642,49,Kids
C00926,Nusrat Amin,Female,67,Narayanganj,Dhaka,10/7/2024 19:28,Silver,hasan.sarker@outlook.com,01852703473,56,Elderly
C00927,Tamim Talukder,Female,69,Cox's Bazar,Chattogram,4/16/2025 10:36,Platinum,tamim.talukder@gmail.com,01745638027,89,Elderly
C00928,Fahim Roy,Female,10,Lakshmipur,Chattogram,6/8/2024 4:11,Silver,sakib.sarker@outlook.com,01870109055,60,Kids
C00929,Mim Rahman,Male,18,Rangamati,Chattogram,3/8/2023 11:42,Platinum,mim.das@yahoo.com,01645677953,84,Young
C00930,Rumana Ahmed,Male,53,Tangail,Dhaka,11/4/2021 23:59,Silver,tasnima.hossain@outlook.com,01669217937,59,Professional
C00931,Rumana Amin,Female,21,Chandpur,Chattogram,11/29/2023 16:01,Platinum,mim.roy@yahoo.com,01535780402,83,Young
C00932,Farhan Rahman,Female,25,Munshiganj,Dhaka,4/3/2026 4:56,Gold,tanjim.ahmed@gmail.com,01649553511,69,Young
C00933,Nafis Patwary,Female,67,Dhaka,Dhaka,2/19/2022 17:36,Gold,nafis.patwary@gmail.com,01957408913,72,Elderly
C00934,Tasnima Ahmed,Male,19,Chandpur,Chattogram,12/15/2023 13:13,Bronze,sadia.uddin@outlook.com,01362559870,36,Young
C00935,Raisa Ahmed,Male,28,Noakhali,Chattogram,10/27/2022 4:40,Bronze,sadia.bhuiyan@gmail.com,01989397196,33,Young
C00936,Karim Islam,Male,18,Khagrachari,Chattogram,12/13/2022 8:28,Platinum,adib.chowdhury@gmail.com,01434119630,81,Young
C00937,Rumana Nahar,Female,29,Khagrachari,Chattogram,10/15/2023 15:43,Platinum,ayesha.islam@gmail.com,01749329357,81,Young
C00938,Nafis Bhuiyan,Male,53,Munshiganj,Dhaka,12/3/2021 7:15,Platinum,karim.roy@outlook.com,01856839467,100,Professional
C00939,Hasan Hossain,Male,35,Chandpur,Chattogram,1/22/2022 1:51,Bronze,jannat.amin@gmail.com,01439860668,35,Professional
C00940,Adib Sheikh,Female,54,Bandarban,Chattogram,3/23/2021 13:14,Gold,jannat.jahan@yahoo.com,01335747859,71,Professional
C00941,Nayeem Jahan,Male,28,Shariatpur,Dhaka,10/3/2024 8:20,Silver,fahim.das@outlook.com,01829989764,44,Young
C00942,Farhan Talukder,Male,53,Dhaka,Dhaka,12/12/2025 22:48,Silver,sami.talukder@outlook.com,01626187727,49,Professional
C00943,Rumana Rahman,Female,27,Tangail,Dhaka,6/13/2023 3:26,Silver,mim.roy@outlook.com,01696914827,53,Young
C00944,Nafis Karim,Male,29,Kishoreganj,Dhaka,5/18/2024 0:53,Gold,nafis.karim@gmail.com,01878788323,69,Young
C00945,Nusrat Talukder,Female,27,Chandpur,Chattogram,5/10/2026 11:55,Silver,karim.das@yahoo.com,01418743664,50,Young
C00946,Rahim Sarker,Female,28,Noakhali,Chattogram,2/18/2025 11:16,Gold,tanjim.mollik@outlook.com,01996196575,63,Young
C00947,Jannat Jahan,Male,19,Chittagong,Chattogram,5/6/2022 2:27,Gold,jannat.jahan@gmail.com,01572969323,77,Young
C00948,Jannat Miah,Male,23,Gopalganj,Dhaka,3/23/2025 6:14,Platinum,imran.das@yahoo.com,01468692111,82,Young
C00949,Rumana Amin,Female,23,Narsingdi,Dhaka,2/27/2023 8:47,Gold,sakib.ahmed@yahoo.com,01339964797,74,Young
C00950,Rahim Sarker,Female,28,Shariatpur,Dhaka,3/22/2026 20:54,Gold,mahin.jahan@outlook.com,01599613541,70,Young
C00951,Sami Khan,Female,42,Chittagong,Chattogram,1/13/2026 5:30,Silver,imran.hossain@yahoo.com,01630028971,59,Professional
C00952,Hasan Roy,Male,23,Dhaka,Dhaka,3/24/2021 10:02,Silver,fahim.rahman@yahoo.com,01326028895,52,Young
C00953,Tamim Jahan,Female,50,Rajbari,Dhaka,10/28/2025 8:42,Gold,sakib.karim@yahoo.com,01422262153,72,Professional
C00954,Farhan Das,Male,10,Khagrachari,Chattogram,4/23/2022 14:13,Silver,nabil.sarker@gmail.com,01844814435,43,Kids
C00955,Rumana Miah,Male,10,Dhaka,Dhaka,8/21/2023 12:42,Gold,sakib.amin@gmail.com,01493905807,64,Kids
C00956,Shaila Das,Male,28,Chittagong,Chattogram,1/29/2025 6:12,Silver,raisa.mollik@outlook.com,01743018941,43,Young
C00957,Nayeem Bhuiyan,Male,27,Khagrachari,Chattogram,9/3/2021 16:53,Gold,sami.das@gmail.com,01419144110,61,Young
C00958,Nabil Mollik,Male,26,Cox's Bazar,Chattogram,2/1/2021 19:18,Gold,nabil.miah@outlook.com,01744294966,72,Young
C00959,Shaila Amin,Male,29,Noakhali,Chattogram,3/24/2023 15:46,Silver,ayesha.ahmed@outlook.com,01341153971,55,Young
C00960,Tanjim Karim,Male,6, Cumilla ,,3/2/2024 8:38,Silver,ayesha.sheikh@outlook.com,01997656515,50,Kids
C00961,Tasnima Uddin,Female,24,Rajbari,Dhaka,3/13/2024 14:43,Silver,arif.miah@yahoo.com,01926058712,48,Young
C00962,Adib Uddin,Male,18,Narsingdi,Dhaka,3/9/2026 4:27,Silver,tasnima.nahar@outlook.com,01392726562,60,Young
C00963,Tanvir Sheikh,Male,50,Dhaka,Dhaka,5/21/2022 9:46,Bronze,sadia.chowdhury@gmail.com,00000000000,18,Professional
C00964,Sami Das,Male,19,Dhaka,Dhaka,11/16/2024 21:36,Bronze,jannat.patwary@gmail.com,01315384029,30,Young
C00965,Muntasir Jahan,Female,67,Bandarban,Chattogram,1/15/2022 23:19,Gold,nabil.miah@outlook.com,01646498751,76,Elderly
C00966,Imran Patwary,Female,27,Gopalganj,Dhaka,6/14/2023 8:48,Gold,arif.sarker@yahoo.com,01785073079,65,Young
C00967,Sakib Talukder,Male,25,Kishoreganj,Dhaka,11/23/2023 11:57,Silver,tasnima.nahar@yahoo.com,01397332768,49,Young
C00968,Nusrat Nahar,Female,18,Cox's Bazar,Chattogram,5/4/2023 16:54,Gold,tamim.islam@gmail.com,00000000000,80,Young
C00969,Jannat Hossain,Female,42,Dhaka,Dhaka,12/16/2021 22:27,Silver,sadia.karim@outlook.com,01524999276,50,Professional
C00970,Hasan Uddin,Female,27,Gopalganj,Dhaka,1/14/2022 14:40,Silver,hasan.uddin@gmail.com,01473103121,52,Young
C00971,Tanjim Sheikh,Male,75,Chandpur,Chattogram,10/5/2025 13:48,Silver,arif.sarker@gmail.com,01396897801,48,Elderly
C00972,Ayesha Sarker,Male,53,Dhaka,Dhaka,3/5/2026 16:04,Platinum,nayeem.sarker@gmail.com,01477918144,96,Professional
C00973,Muntasir Sheikh,Female,27,Rajbari,Dhaka,5/28/2021 14:10,Gold,fahim.amin@outlook.com,01836619672,66,Young
C00974,Muntasir Chowdhury,Female,21,Dhaka,Dhaka,4/8/2022 5:07,Gold,sadia.karim@outlook.com,01661912617,66,Young
C00975,Mim Rahman,Female,27, Cumilla ,,5/17/2026 22:51,Gold,tanjim.karim@gmail.com,01814604405,70,Young
C00976,Rafi Chowdhury,Female,7,Bandarban,Chattogram,8/21/2021 3:01,Bronze,nafis.talukder@gmail.com,01438615744,29,Kids
C00977,Hasan Nahar,Male,62,Bandarban,Chattogram,12/6/2023 10:20,Platinum,ayesha.uddin@outlook.com,01747135329,83,Elderly
C00978,Fahim Mollik,Female,37,Gazipur,Dhaka,7/30/2022 10:51,Gold,sami.karim@yahoo.com,01650906631,70,Professional
C00979,Muntasir Patwary,Male,23,Chittagong,Chattogram,5/10/2026 7:43,Gold,ayesha.nahar@outlook.com,01318791136,73,Young
C00980,Sami Islam,Female,28,Kishoreganj,Dhaka,1/20/2025 15:58,Platinum,rafi.nahar@yahoo.com,01414050236,100,Young
C00981,Tamim Karim,Female,28,Shariatpur,Dhaka,2/3/2025 0:20,Silver,mim.mollik@gmail.com,01853630064,52,Young
C00982,Tamim Rahman,Female,53,Dhaka,Dhaka,5/11/2021 10:28,Gold,rahim.talukder@outlook.com,01715067654,79,Professional
C00983,Shaila Mollik,Male,31,Dhaka,Dhaka,10/31/2021 23:04,Gold,tamim.miah@gmail.com,01364441360,77,Professional
C00984,Tanjim Roy,Female,30,Faridpur,Dhaka,4/30/2025 1:17,Gold,tanjim.sarker@gmail.com,01893631913,65,Professional
C00985,Mim Patwary,Male,12,Gazipur,Dhaka,3/29/2022 3:29,Gold,sami.chowdhury@outlook.com,01547665766,68,Kids
C00986,Sifat Nahar,Male,34,Dhaka,Dhaka,5/14/2023 9:04,Silver,mahin.chowdhury@yahoo.com,01822668174,57,Professional
C00987,Shaila Das,Male,26,Dhaka,Dhaka,8/1/2021 14:39,Bronze,imran.karim@gmail.com,01936788589,26,Young
C00988,Nabil Islam,Male,18,Khagrachari,Chattogram,2/14/2021 3:38,Gold,rahim.sarker@yahoo.com,01396786346,68,Young
C00989,Shaila Miah,Male,70,Shariatpur,Dhaka,12/20/2024 10:07,Gold,arif.sarker@gmail.com,01624918474,70,Elderly
C00990,Tasnima Mollik,Male,47,Bandarban,Chattogram,12/19/2021 18:30,Gold,rafi.ahmed@yahoo.com,01436750931,73,Professional
C00991,Muntasir Jahan,Male,19,Kishoreganj,Dhaka,12/2/2021 7:01,Gold,sadia.hossain@outlook.com,01666425081,63,Young
